id,pickup datetime,number
557,2020-01-01 1:28:14,2
329,2020-01-01 1:28:15,1
739,2020-01-01 1:28:20,2
495,2020-01-01 1:28:29,1
354,2020-01-01 1:28:31,2
245,2020-01-01 1:28:31,1
957,2020-01-01 1:28:37,1
247,2020-01-01 1:28:41,1
343,2020-01-01 1:28:41,1
811,2020-01-01 1:28:56,1
453,2020-01-01 1:28:56,2
759,2020-01-01 1:29:12,1
244,2020-01-01 1:29:12,1
1444,2020-01-01 1:29:17,1
581,2020-01-01 1:29:19,1
408,2020-01-01 1:29:19,2
454,2020-01-01 1:29:50,1
998,2020-01-01 1:29:52,2
1356,2020-01-01 1:29:56,2
142,2020-01-01 1:30:12,1
370,2020-01-01 1:30:17,1
1350,2020-01-01 1:30:18,1
1315,2020-01-01 1:30:43,0
1396,2020-01-01 1:31:00,1
1599,2020-01-01 1:31:04,1
842,2020-01-01 1:31:05,1
1414,2020-01-01 1:31:07,2
188,2020-01-01 1:31:08,1
634,2020-01-01 1:31:13,1
2370,2020-01-01 1:31:17,1
193,2020-01-01 1:31:21,1
546,2020-01-01 1:31:26,1
399,2020-01-01 1:31:27,1
872,2020-01-01 1:31:29,1
1379,2020-01-01 1:31:40,1
359,2020-01-01 1:31:41,1
174,2020-01-01 1:31:44,1
1835,2020-01-01 1:31:49,1
538,2020-01-01 1:31:49,1
1931,2020-01-01 1:32:08,2
2233,2020-01-01 1:32:09,1
814,2020-01-01 1:32:10,1
987,2020-01-01 1:32:11,1
688,2020-01-01 1:32:11,1
1641,2020-01-01 1:32:16,2
303,2020-01-01 1:32:18,1
1704,2020-01-01 1:32:19,2
278,2020-01-01 1:32:23,1
278,2020-01-01 1:32:24,2
88,2020-01-01 1:32:27,1
1906,2020-01-01 1:32:29,1
293,2020-01-01 1:32:32,2
828,2020-01-01 1:32:37,1
799,2020-01-01 1:32:38,0
1333,2020-01-01 1:32:39,0
107,2020-01-01 1:32:40,1
530,2020-01-01 1:32:48,1
233,2020-01-01 1:32:53,2
453,2020-01-01 1:32:55,1
282,2020-01-01 1:32:58,2
1162,2020-01-01 1:33:04,1
306,2020-01-01 1:33:10,2
1324,2020-01-01 1:33:15,1
937,2020-01-01 1:33:15,2
4054,2020-01-01 1:33:25,2
387,2020-01-01 1:33:25,1
229,2020-01-01 1:33:38,1
421,2020-01-01 1:33:39,1
115,2020-01-01 1:33:45,2
340,2020-01-01 1:33:50,1
1853,2020-01-01 1:33:53,1
149,2020-01-01 1:33:55,1
1840,2020-01-01 1:33:56,1
275,2020-01-01 1:34:07,2
1403,2020-01-01 1:34:09,1
734,2020-01-01 1:34:12,1
1844,2020-01-01 1:34:13,2
565,2020-01-01 1:34:16,1
595,2020-01-01 1:34:17,1
374,2020-01-01 1:34:29,1
2264,2020-01-01 1:34:32,1
335,2020-01-01 1:34:35,0
280,2020-01-01 1:34:42,1
270,2020-01-01 1:34:43,1
2542,2020-01-01 1:34:45,1
1054,2020-01-01 1:34:48,2
451,2020-01-01 1:34:57,0
364,2020-01-01 1:35:06,0
764,2020-01-01 1:35:16,1
1772,2020-01-01 1:35:18,2
113,2020-01-01 1:35:31,1
1306,2020-01-01 1:35:42,1
227,2020-01-01 1:35:45,1
194,2020-01-01 1:35:45,1
398,2020-01-01 1:36:03,1
528,2020-01-01 1:36:14,1
513,2020-01-01 1:36:25,1
298,2020-01-01 1:36:26,2
1143,2020-01-01 1:36:27,2
1000,2020-01-01 1:36:39,1
598,2020-01-01 1:36:47,1
412,2020-01-01 1:37:06,0
451,2020-01-01 1:37:15,1
289,2020-01-01 1:37:19,1
384,2020-01-01 1:37:23,0
195,2020-01-01 1:37:31,1
680,2020-01-01 1:37:34,1
480,2020-01-01 1:37:36,1
702,2020-01-01 1:37:44,1
1062,2020-01-01 1:37:44,1
515,2020-01-01 1:37:45,1
567,2020-01-01 1:37:57,1
250,2020-01-01 1:37:58,1
229,2020-01-01 1:38:00,1
1645,2020-01-01 1:38:01,1
1550,2020-01-01 1:38:05,1
1417,2020-01-01 1:38:09,1
490,2020-01-01 1:38:10,1
189,2020-01-01 1:38:18,1
2099,2020-01-01 1:39:05,1
198,2020-01-01 1:39:20,1
1577,2020-01-01 1:39:22,1
198,2020-01-01 1:39:28,2
733,2020-01-01 1:39:29,1
172,2020-01-01 1:39:50,1
26510,2020-01-01 1:39:59,1
120,2020-01-01 1:40:01,2
113,2020-01-01 1:40:04,1
138,2020-01-01 1:40:07,1
934,2020-01-01 1:40:14,1
626,2020-01-01 1:40:17,2
184,2020-01-01 1:40:30,1
1520,2020-01-01 1:40:36,2
1185,2020-01-01 1:40:41,1
603,2020-01-01 1:40:41,1
479,2020-01-01 1:40:50,2
463,2020-01-01 1:40:52,1
1495,2020-01-01 1:40:53,2
1171,2020-01-01 1:40:53,1
325,2020-01-01 1:41:15,1
912,2020-01-01 1:41:16,1
2517,2020-01-01 1:41:19,1
1347,2020-01-01 1:41:27,0
495,2020-01-01 1:41:30,1
370,2020-01-01 1:41:34,2
1118,2020-01-01 1:41:43,1
213,2020-01-01 1:41:48,1
552,2020-01-01 1:41:56,2
314,2020-01-01 1:42:05,2
497,2020-01-01 1:42:16,1
507,2020-01-01 1:42:32,0
921,2020-01-01 1:42:37,0
483,2020-01-01 1:42:39,0
1257,2020-01-01 1:42:41,1
893,2020-01-01 1:42:45,1
165,2020-01-01 1:42:46,1
281,2020-01-01 1:42:55,1
375,2020-01-01 1:42:55,1
1484,2020-01-01 1:43:08,1
1458,2020-01-01 1:43:10,1
540,2020-01-01 1:43:11,1
350,2020-01-01 1:43:15,1
285,2020-01-01 1:43:17,1
1006,2020-01-01 1:43:21,1
324,2020-01-01 1:43:26,1
824,2020-01-01 1:43:32,0
308,2020-01-01 1:43:33,1
1092,2020-01-01 1:43:40,1
730,2020-01-01 1:43:43,1
1621,2020-01-01 1:43:44,1
1619,2020-01-01 1:43:48,1
143,2020-01-01 1:43:51,2
831,2020-01-01 1:43:57,2
830,2020-01-01 1:44:01,1
1587,2020-01-01 1:44:21,1
497,2020-01-01 1:44:33,1
559,2020-01-01 1:44:42,1
529,2020-01-01 1:44:44,2
412,2020-01-01 1:44:48,0
211,2020-01-01 1:44:56,2
214,2020-01-01 1:45:02,1
534,2020-01-01 1:45:19,1
450,2020-01-01 1:45:30,1
468,2020-01-01 1:45:31,0
636,2020-01-01 1:45:34,1
618,2020-01-01 1:45:37,1
494,2020-01-01 1:45:42,1
538,2020-01-01 1:45:58,2
407,2020-01-01 1:46:04,1
1359,2020-01-01 1:46:08,1
365,2020-01-01 1:46:09,1
481,2020-01-01 1:46:24,1
404,2020-01-01 1:46:26,1
232,2020-01-01 1:46:31,1
882,2020-01-01 1:46:49,2
955,2020-01-01 1:46:52,1
1318,2020-01-01 1:46:54,1
446,2020-01-01 1:46:57,1
1680,2020-01-01 1:47:03,1
2621,2020-01-01 1:47:06,1
1131,2020-01-01 1:47:21,2
1253,2020-01-01 1:47:25,1
683,2020-01-01 1:47:34,1
184,2020-01-01 1:47:36,1
526,2020-01-01 1:47:44,1
2346,2020-01-01 1:47:54,1
493,2020-01-01 1:47:56,1
1856,2020-01-01 1:48:01,1
604,2020-01-01 1:48:08,1
731,2020-01-01 1:48:18,1
1073,2020-01-01 1:48:20,0
1070,2020-01-01 1:48:38,1
364,2020-01-01 1:48:40,1
3693,2020-01-01 1:48:45,0
258,2020-01-01 1:48:55,1
229,2020-01-01 1:48:55,1
436,2020-01-01 1:49:00,1
445,2020-01-01 1:49:05,1
649,2020-01-01 1:49:11,1
306,2020-01-01 1:49:11,1
308,2020-01-01 1:49:14,1
634,2020-01-01 1:49:38,2
322,2020-01-01 1:49:45,1
758,2020-01-01 1:49:50,1
1231,2020-01-01 1:50:11,1
1256,2020-01-01 1:50:11,0
550,2020-01-01 1:50:16,2
469,2020-01-01 1:50:16,1
538,2020-01-01 1:50:20,2
534,2020-01-01 1:50:24,0
317,2020-01-01 1:50:42,1
249,2020-01-01 1:50:43,1
330,2020-01-01 1:50:51,1
335,2020-01-01 1:50:51,1
1007,2020-01-01 1:50:52,0
467,2020-01-01 1:50:56,1
492,2020-01-01 1:51:00,1
843,2020-01-01 1:51:01,0
374,2020-01-01 1:51:01,1
298,2020-01-01 1:51:10,1
880,2020-01-01 1:51:11,0
376,2020-01-01 1:51:15,2
565,2020-01-01 1:51:22,1
358,2020-01-01 1:51:22,2
163,2020-01-01 1:51:26,1
1550,2020-01-01 1:51:33,2
32651,2020-01-01 1:51:41,1
539,2020-01-01 1:51:44,1
1126,2020-01-01 1:51:44,1
1260,2020-01-01 1:51:59,1
366,2020-01-01 1:52:12,1
214,2020-01-01 1:52:31,1
1736,2020-01-01 1:52:39,1
1659,2020-01-01 1:52:56,1
558,2020-01-01 1:52:58,2
550,2020-01-01 1:53:02,1
508,2020-01-01 1:53:08,0
799,2020-01-01 1:53:10,2
927,2020-01-01 1:53:29,1
1997,2020-01-01 1:53:34,2
659,2020-01-01 1:53:40,2
913,2020-01-01 1:53:41,2
1064,2020-01-01 1:53:42,1
1569,2020-01-01 1:54:06,1
566,2020-01-01 1:54:11,2
491,2020-01-01 1:54:30,1
549,2020-01-01 1:54:41,1
1073,2020-01-01 1:54:41,0
530,2020-01-01 1:54:45,1
296,2020-01-01 1:54:52,1
346,2020-01-01 1:54:58,1
798,2020-01-01 1:55:04,1
307,2020-01-01 1:55:07,1
522,2020-01-01 1:55:11,2
75,2020-01-01 1:55:11,1
559,2020-01-01 1:55:13,2
1882,2020-01-01 1:55:14,1
846,2020-01-01 1:55:17,1
662,2020-01-01 1:55:20,1
1060,2020-01-01 1:55:27,1
530,2020-01-01 1:55:32,1
758,2020-01-01 1:55:33,2
929,2020-01-01 1:55:39,1
370,2020-01-01 1:55:39,1
1025,2020-01-01 1:55:45,2
581,2020-01-01 1:55:50,1
494,2020-01-01 1:55:56,2
571,2020-01-01 1:55:57,1
415,2020-01-01 1:55:58,1
448,2020-01-01 1:56:02,1
823,2020-01-01 1:56:26,1
234,2020-01-01 1:56:30,1
432,2020-01-01 1:56:32,0
1827,2020-01-01 1:56:32,2
309,2020-01-01 1:56:37,1
1012,2020-01-01 1:56:39,1
404,2020-01-01 1:56:41,0
725,2020-01-01 1:56:47,1
2106,2020-01-01 1:56:54,1
487,2020-01-01 1:56:54,2
442,2020-01-01 1:57:02,2
257,2020-01-01 1:57:05,1
1944,2020-01-01 1:57:09,2
970,2020-01-01 1:57:12,1
108,2020-01-01 1:57:13,1
1933,2020-01-01 1:57:14,2
601,2020-01-01 1:57:19,1
455,2020-01-01 1:57:21,1
1380,2020-01-01 1:57:25,1
147,2020-01-01 1:57:31,1
694,2020-01-01 1:57:35,1
1669,2020-01-01 1:57:51,1
859,2020-01-01 1:57:57,1
1021,2020-01-01 1:57:58,1
1117,2020-01-01 1:58:05,2
1342,2020-01-01 1:58:11,1
63479,2020-01-01 1:58:25,0
229,2020-01-01 1:58:31,1
1534,2020-01-01 1:58:38,2
592,2020-01-01 1:58:42,2
157,2020-01-01 1:58:44,1
423,2020-01-01 1:58:55,0
426,2020-01-01 1:58:57,1
362,2020-01-01 1:59:00,1
1180,2020-01-01 1:59:04,1
153,2020-01-01 1:59:07,1
1240,2020-01-01 1:59:07,1
423,2020-01-01 1:59:19,2
484,2020-01-01 1:59:20,1
741,2020-01-01 1:59:22,1
573,2020-01-01 1:59:23,0
101,2020-01-01 1:59:35,1
719,2020-01-01 1:59:38,1
354,2020-01-01 1:59:41,2
585,2020-01-01 1:59:54,2
205,2020-01-01 2:00:01,2
1194,2020-01-01 2:00:02,1
820,2020-01-01 2:00:07,1
2637,2020-01-01 2:00:10,1
1985,2020-01-01 2:00:15,1
1548,2020-01-01 2:00:15,1
794,2020-01-01 2:00:16,1
426,2020-01-01 2:00:26,1
327,2020-01-01 2:00:26,1
517,2020-01-01 2:00:31,1
1107,2020-01-01 2:00:32,2
247,2020-01-01 2:00:39,1
1851,2020-01-01 2:00:41,2
1439,2020-01-01 2:00:46,1
358,2020-01-01 2:00:46,1
1656,2020-01-01 2:00:47,2
473,2020-01-01 2:01:08,1
885,2020-01-01 2:01:19,2
861,2020-01-01 2:01:21,2
488,2020-01-01 2:01:26,1
982,2020-01-01 2:01:26,1
1535,2020-01-01 2:01:27,1
387,2020-01-01 2:01:31,1
348,2020-01-01 2:01:40,2
536,2020-01-01 2:01:41,1
849,2020-01-01 2:01:43,2
521,2020-01-01 2:01:45,1
247,2020-01-01 2:01:45,1
551,2020-01-01 2:01:45,0
450,2020-01-01 2:01:47,1
894,2020-01-01 2:01:55,1
291,2020-01-01 2:02:01,1
1152,2020-01-01 2:02:07,1
255,2020-01-01 2:02:13,1
1982,2020-01-01 2:02:15,1
1826,2020-01-01 2:02:28,1
428,2020-01-01 2:02:30,1
284,2020-01-01 2:02:32,1
167,2020-01-01 2:02:33,1
1158,2020-01-01 2:02:33,2
142,2020-01-01 2:02:36,1
675,2020-01-01 2:02:38,1
116,2020-01-01 2:02:39,1
565,2020-01-01 2:02:40,1
131,2020-01-01 2:02:41,2
443,2020-01-01 2:02:49,1
955,2020-01-01 2:02:50,1
297,2020-01-01 2:02:51,1
667,2020-01-01 2:02:54,2
454,2020-01-01 2:02:55,1
1773,2020-01-01 2:02:56,0
871,2020-01-01 2:02:59,1
704,2020-01-01 2:03:00,1
644,2020-01-01 2:03:06,1
582,2020-01-01 2:03:09,1
131,2020-01-01 2:03:18,1
669,2020-01-01 2:03:18,1
417,2020-01-01 2:03:25,1
862,2020-01-01 2:03:29,1
263,2020-01-01 2:03:43,2
1215,2020-01-01 2:03:48,1
316,2020-01-01 2:03:54,1
472,2020-01-01 2:04:08,1
940,2020-01-01 2:04:09,1
420,2020-01-01 2:04:19,1
232,2020-01-01 2:04:20,2
834,2020-01-01 2:04:25,1
870,2020-01-01 2:04:36,1
575,2020-01-01 2:04:46,1
586,2020-01-01 2:04:47,2
1023,2020-01-01 2:05:06,1
236,2020-01-01 2:05:13,1
643,2020-01-01 2:05:25,2
542,2020-01-01 2:05:36,1
31998,2020-01-01 2:05:37,1
415,2020-01-01 2:05:57,1
813,2020-01-01 2:05:58,1
389,2020-01-01 2:05:59,2
188,2020-01-01 2:06:02,1
186,2020-01-01 2:06:09,1
179,2020-01-01 2:06:10,1
257,2020-01-01 2:06:23,1
156,2020-01-01 2:06:38,1
177,2020-01-01 2:06:38,1
700,2020-01-01 2:06:48,2
477,2020-01-01 2:07:04,1
1248,2020-01-01 2:07:11,1
613,2020-01-01 2:07:17,1
429,2020-01-01 2:07:39,2
654,2020-01-01 2:07:43,2
1027,2020-01-01 2:07:43,1
650,2020-01-01 2:07:49,1
493,2020-01-01 2:07:50,1
1377,2020-01-01 2:08:11,1
548,2020-01-01 2:08:14,1
802,2020-01-01 2:08:14,1
199,2020-01-01 2:08:17,1
444,2020-01-01 2:08:32,1
2555,2020-01-01 2:08:37,1
135,2020-01-01 2:08:38,1
916,2020-01-01 2:08:41,1
584,2020-01-01 2:08:45,1
708,2020-01-01 2:08:47,2
971,2020-01-01 2:08:50,0
1153,2020-01-01 2:09:05,1
1229,2020-01-01 2:09:11,2
413,2020-01-01 2:09:18,2
407,2020-01-01 2:09:21,1
2645,2020-01-01 2:09:32,1
590,2020-01-01 2:09:34,1
1348,2020-01-01 2:09:36,1
418,2020-01-01 2:09:41,2
309,2020-01-01 2:09:42,2
539,2020-01-01 2:09:45,1
236,2020-01-01 2:09:46,1
675,2020-01-01 2:09:49,2
233,2020-01-01 2:09:54,2
667,2020-01-01 2:10:05,1
526,2020-01-01 2:10:07,1
380,2020-01-01 2:10:20,1
225,2020-01-01 2:10:31,0
197,2020-01-01 2:10:41,2
592,2020-01-01 2:10:55,2
2393,2020-01-01 2:11:16,1
494,2020-01-01 2:11:16,1
220,2020-01-01 2:11:17,1
497,2020-01-01 2:11:17,2
766,2020-01-01 2:11:32,1
2079,2020-01-01 2:11:34,1
162,2020-01-01 2:11:45,1
415,2020-01-01 2:11:47,1
295,2020-01-01 2:11:47,1
637,2020-01-01 2:11:49,2
136,2020-01-01 2:12:01,2
672,2020-01-01 2:12:03,1
1147,2020-01-01 2:12:15,1
3334,2020-01-01 2:12:24,1
289,2020-01-01 2:12:29,2
961,2020-01-01 2:12:33,1
1573,2020-01-01 2:12:34,1
186,2020-01-01 2:12:40,2
149,2020-01-01 2:12:46,2
543,2020-01-01 2:12:49,1
676,2020-01-01 2:12:51,1
635,2020-01-01 2:12:53,2
754,2020-01-01 2:13:00,1
184,2020-01-01 2:13:10,2
161,2020-01-01 2:13:16,0
885,2020-01-01 2:13:38,2
167,2020-01-01 2:13:43,1
1410,2020-01-01 2:13:47,1
1198,2020-01-01 2:13:47,1
532,2020-01-01 2:13:55,2
312,2020-01-01 2:14:13,1
547,2020-01-01 2:14:23,1
1861,2020-01-01 2:14:26,0
252,2020-01-01 2:14:27,1
1848,2020-01-01 2:14:28,0
782,2020-01-01 2:14:31,1
715,2020-01-01 2:14:33,1
270,2020-01-01 2:14:39,1
1413,2020-01-01 2:14:50,1
1354,2020-01-01 2:14:57,2
379,2020-01-01 2:15:02,1
1396,2020-01-01 2:15:04,1
1387,2020-01-01 2:15:10,1
524,2020-01-01 2:15:18,2
404,2020-01-01 2:15:25,1
612,2020-01-01 2:15:31,1
3412,2020-01-01 2:15:40,1
4510,2020-01-01 2:16:08,2
502,2020-01-01 2:16:26,1
548,2020-01-01 2:16:42,1
315,2020-01-01 2:16:45,1
1169,2020-01-01 2:16:49,2
122,2020-01-01 2:16:53,2
222,2020-01-01 2:17:10,1
550,2020-01-01 2:17:21,1
453,2020-01-01 2:17:24,1
1516,2020-01-01 2:17:31,1
409,2020-01-01 2:17:35,1
342,2020-01-01 2:17:39,1
820,2020-01-01 2:17:52,2
776,2020-01-01 2:17:57,1
400,2020-01-01 2:18:09,1
1804,2020-01-01 2:18:12,1
1064,2020-01-01 2:18:16,0
190,2020-01-01 2:18:25,1
892,2020-01-01 2:18:34,1
199,2020-01-01 2:18:36,0
1093,2020-01-01 2:18:59,1
398,2020-01-01 2:19:34,1
738,2020-01-01 2:19:34,2
255,2020-01-01 2:19:45,1
761,2020-01-01 2:19:57,1
373,2020-01-01 2:20:00,1
562,2020-01-01 2:20:07,1
2391,2020-01-01 2:20:20,1
1591,2020-01-01 2:20:30,1
873,2020-01-01 2:20:30,1
354,2020-01-01 2:20:31,1
528,2020-01-01 2:20:56,0
1895,2020-01-01 2:21:04,1
531,2020-01-01 2:21:43,1
438,2020-01-01 2:22:10,1
789,2020-01-01 2:22:12,1
1256,2020-01-01 2:22:12,0
382,2020-01-01 2:22:16,1
340,2020-01-01 2:22:21,1
554,2020-01-01 2:22:32,1
2112,2020-01-01 2:22:34,1
2166,2020-01-01 2:22:41,1
496,2020-01-01 2:22:42,1
699,2020-01-01 2:22:43,1
579,2020-01-01 2:22:47,2
443,2020-01-01 2:22:57,1
465,2020-01-01 2:23:01,2
412,2020-01-01 2:23:02,1
224,2020-01-01 2:23:05,1
1265,2020-01-01 2:23:18,1
703,2020-01-01 2:23:31,1
496,2020-01-01 2:23:39,1
1154,2020-01-01 2:23:49,1
1209,2020-01-01 2:23:51,1
700,2020-01-01 2:24:20,1
974,2020-01-01 2:24:27,1
240,2020-01-01 2:24:29,1
373,2020-01-01 2:24:44,1
2504,2020-01-01 2:24:50,0
477,2020-01-01 2:25:02,1
468,2020-01-01 2:25:12,1
447,2020-01-01 2:25:42,2
228,2020-01-01 2:25:43,1
286,2020-01-01 2:25:51,2
766,2020-01-01 2:26:33,1
757,2020-01-01 2:26:38,2
719,2020-01-01 2:26:45,1
143,2020-01-01 2:26:51,1
403,2020-01-01 2:27:08,2
692,2020-01-01 2:27:18,2
1370,2020-01-01 2:27:32,1
641,2020-01-01 2:27:47,1
900,2020-01-01 2:27:48,1
734,2020-01-01 2:27:56,1
273,2020-01-01 2:28:21,1
590,2020-01-01 2:28:30,1
597,2020-01-01 2:28:31,1
1435,2020-01-01 2:28:41,1
596,2020-01-01 2:28:48,1
439,2020-01-01 2:28:48,1
754,2020-01-01 2:28:52,1
1222,2020-01-01 2:29:03,1
1266,2020-01-01 2:29:04,2
131,2020-01-01 2:29:05,1
219,2020-01-01 2:29:10,1
380,2020-01-01 2:29:16,0
487,2020-01-01 2:29:19,1
767,2020-01-01 2:29:20,2
1284,2020-01-01 2:29:36,1
402,2020-01-01 2:29:39,2
908,2020-01-01 2:29:46,1
351,2020-01-01 2:29:48,0
597,2020-01-01 2:29:48,1
400,2020-01-01 2:29:49,1
1577,2020-01-01 2:29:54,1
388,2020-01-01 2:29:54,1
572,2020-01-01 2:29:58,2
42899,2020-01-01 2:30:10,1
571,2020-01-01 2:30:15,1
305,2020-01-01 2:30:18,2
357,2020-01-01 2:30:24,2
1370,2020-01-01 2:30:30,1
1031,2020-01-01 2:30:35,1
365,2020-01-01 2:30:51,2
558,2020-01-01 2:31:15,1
717,2020-01-01 2:31:24,1
295,2020-01-01 2:31:30,1
389,2020-01-01 2:31:31,1
833,2020-01-01 2:31:43,1
1136,2020-01-01 2:32:02,1
287,2020-01-01 2:32:20,1
1039,2020-01-01 2:32:25,2
494,2020-01-01 2:32:27,1
483,2020-01-01 2:32:35,2
479,2020-01-01 2:32:42,2
509,2020-01-01 2:32:45,1
184,2020-01-01 2:32:55,1
510,2020-01-01 2:32:57,1
596,2020-01-01 2:33:00,1
1024,2020-01-01 2:33:16,2
1811,2020-01-01 2:33:23,1
849,2020-01-01 2:33:30,1
647,2020-01-01 2:33:30,0
274,2020-01-01 2:33:32,1
789,2020-01-01 2:33:33,1
235,2020-01-01 2:33:35,1
333,2020-01-01 2:33:41,1
970,2020-01-01 2:33:42,1
850,2020-01-01 2:33:44,2
697,2020-01-01 2:33:52,1
760,2020-01-01 2:34:01,1
1431,2020-01-01 2:34:08,1
376,2020-01-01 2:34:10,1
2180,2020-01-01 2:34:15,1
1394,2020-01-01 2:34:45,1
708,2020-01-01 2:34:46,1
428,2020-01-01 2:34:55,1
427,2020-01-01 2:34:59,2
521,2020-01-01 2:35:17,1
773,2020-01-01 2:35:26,0
707,2020-01-01 2:35:30,1
220,2020-01-01 2:35:53,2
98,2020-01-01 2:35:55,1
549,2020-01-01 2:36:07,1
294,2020-01-01 2:36:09,1
2466,2020-01-01 2:36:13,0
1203,2020-01-01 2:36:20,1
1015,2020-01-01 2:36:26,1
1294,2020-01-01 2:36:35,1
350,2020-01-01 2:36:43,1
89,2020-01-01 2:36:49,1
1080,2020-01-01 2:36:51,0
220,2020-01-01 2:36:52,1
2112,2020-01-01 2:36:58,1
86,2020-01-01 2:36:58,2
156,2020-01-01 2:37:03,1
331,2020-01-01 2:37:13,1
172,2020-01-01 2:37:25,2
504,2020-01-01 2:37:27,1
772,2020-01-01 2:37:39,0
311,2020-01-01 2:37:47,1
451,2020-01-01 2:37:55,2
524,2020-01-01 2:37:57,1
267,2020-01-01 2:38:07,1
1708,2020-01-01 2:38:13,1
341,2020-01-01 2:38:18,1
1967,2020-01-01 2:38:21,1
470,2020-01-01 2:38:34,2
745,2020-01-01 2:38:37,1
99486,2020-01-01 2:38:40,1
724,2020-01-01 2:38:42,1
1779,2020-01-01 2:38:56,1
541,2020-01-01 2:39:02,0
904,2020-01-01 2:39:32,2
664,2020-01-01 2:39:39,0
611,2020-01-01 2:39:40,1
2692,2020-01-01 2:39:45,1
908,2020-01-01 2:39:50,1
127,2020-01-01 2:40:35,2
754,2020-01-01 2:40:43,0
1085,2020-01-01 2:40:54,1
618,2020-01-01 2:40:55,1
573,2020-01-01 2:41:06,1
861,2020-01-01 2:41:09,1
758,2020-01-01 2:41:16,1
432,2020-01-01 2:41:18,1
534,2020-01-01 2:41:21,1
418,2020-01-01 2:41:29,2
226,2020-01-01 2:41:32,2
379,2020-01-01 2:41:40,2
657,2020-01-01 2:41:43,2
826,2020-01-01 2:41:45,1
981,2020-01-01 2:41:59,1
317,2020-01-01 2:42:05,1
794,2020-01-01 2:42:05,1
632,2020-01-01 2:42:14,1
785,2020-01-01 2:42:15,2
471,2020-01-01 2:42:18,1
801,2020-01-01 2:42:36,1
661,2020-01-01 2:42:52,1
1184,2020-01-01 2:42:53,1
135,2020-01-01 2:43:02,1
112,2020-01-01 2:43:20,1
690,2020-01-01 2:43:38,1
678,2020-01-01 2:43:42,1
672,2020-01-01 2:43:49,0
378,2020-01-01 2:43:51,1
257,2020-01-01 2:44:01,1
578,2020-01-01 2:44:16,1
199,2020-01-01 2:44:24,1
356,2020-01-01 2:44:35,1
1409,2020-01-01 2:44:38,1
177,2020-01-01 2:44:40,1
245,2020-01-01 2:44:43,1
717,2020-01-01 2:45:00,0
363,2020-01-01 2:45:00,2
755,2020-01-01 2:45:16,1
1453,2020-01-01 2:45:34,2
259,2020-01-01 2:45:35,0
440,2020-01-01 2:45:42,1
386,2020-01-01 2:45:57,1
367,2020-01-01 2:46:01,1
547,2020-01-01 2:46:15,1
825,2020-01-01 2:46:25,1
19368,2020-01-01 2:46:50,1
133,2020-01-01 2:46:54,1
1817,2020-01-01 2:47:31,1
2657,2020-01-01 2:47:34,1
890,2020-01-01 2:47:41,1
734,2020-01-01 2:47:48,1
450,2020-01-01 2:47:51,2
986,2020-01-01 2:47:54,1
513,2020-01-01 2:48:00,1
767,2020-01-01 2:48:04,1
849,2020-01-01 2:48:08,2
140,2020-01-01 2:48:26,1
346,2020-01-01 2:48:31,1
357,2020-01-01 2:48:47,2
1184,2020-01-01 2:48:47,1
558,2020-01-01 2:49:02,1
2210,2020-01-01 2:49:04,1
594,2020-01-01 2:49:05,1
4247,2020-01-01 2:49:34,1
189,2020-01-01 2:49:45,1
77,2020-01-01 2:50:03,2
1327,2020-01-01 2:50:04,1
418,2020-01-01 2:50:12,1
2850,2020-01-01 2:50:15,1
184,2020-01-01 2:50:22,1
677,2020-01-01 2:50:33,1
896,2020-01-01 2:50:51,1
1700,2020-01-01 2:50:59,1
3488,2020-01-01 2:51:23,1
302,2020-01-01 2:51:27,1
2448,2020-01-01 2:51:28,1
270,2020-01-01 2:51:37,1
904,2020-01-01 2:51:45,1
152,2020-01-01 2:51:53,1
212,2020-01-01 2:51:56,2
257,2020-01-01 2:52:07,1
187,2020-01-01 2:52:10,2
781,2020-01-01 2:52:16,1
340,2020-01-01 2:52:19,1
1728,2020-01-01 2:52:23,0
549,2020-01-01 2:52:48,1
537,2020-01-01 2:52:52,1
1531,2020-01-01 2:52:58,1
95,2020-01-01 2:53:03,1
364,2020-01-01 2:53:07,1
669,2020-01-01 2:53:16,2
2365,2020-01-01 2:53:23,1
1553,2020-01-01 2:53:25,2
84,2020-01-01 2:53:31,1
434,2020-01-01 2:53:53,2
636,2020-01-01 2:53:59,1
147,2020-01-01 2:54:04,1
311,2020-01-01 2:54:18,1
262,2020-01-01 2:54:22,1
559,2020-01-01 2:54:24,2
478,2020-01-01 2:54:33,1
268,2020-01-01 2:54:38,1
564,2020-01-01 2:55:11,1
328,2020-01-01 2:55:14,1
549,2020-01-01 2:55:23,1
162,2020-01-01 2:55:44,1
301,2020-01-01 2:55:54,1
376,2020-01-01 2:56:03,1
278,2020-01-01 2:56:12,1
221,2020-01-01 2:56:26,1
354,2020-01-01 2:56:52,1
444,2020-01-01 2:56:56,2
2122,2020-01-01 2:57:04,1
1182,2020-01-01 2:57:12,1
1211,2020-01-01 2:57:18,1
782,2020-01-01 2:57:31,1
266,2020-01-01 2:57:40,1
1399,2020-01-01 2:57:43,2
845,2020-01-01 2:57:48,1
749,2020-01-01 2:58:01,2
1564,2020-01-01 2:58:08,2
816,2020-01-01 2:58:13,0
1892,2020-01-01 2:58:19,1
770,2020-01-01 2:58:25,1
675,2020-01-01 2:58:36,0
614,2020-01-01 2:58:36,1
392,2020-01-01 2:58:45,1
